employee,companyAlias,numVotes,lastParticipationDate,stillExists,vote_mean,vote_mode,vote_min,vote_max,vote_count,qt_dias_diff_vote_min,qt_dias_diff_vote_max,qt_dias_diff_vote_median,likes_mean,likes_min,likes_max,dislikes_mean,dislikes_min,dislikes_max,qt_dias_diff_comment_min,qt_dias_diff_comment_max,qt_dias_diff_comment_median,commentId_count,companyType,gender
196,5742d699f839a10003a407d2,89,2017-03-20 00:00:00,1,3.011363636363636,3.0,3.0,4.0,88.0,6.0,210.0,104.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
197,5742d699f839a10003a407d2,205,2017-03-20 00:00:00,1,3.0147058823529416,3.0,3.0,4.0,204.0,1.0,206.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,1.0,Service,Female
199,5742d699f839a10003a407d2,188,2017-03-20 10:51:52,1,2.0641711229946518,2.0,1.0,4.0,187.0,4.0,200.0,105.0,18.0,4.0,29.0,1.8,0.0,5.0,83.0,199.0,116.0,5.0,Service,Female
200,5742d699f839a10003a407d2,104,2017-03-20 00:00:00,1,3.0,3.0,3.0,3.0,103.0,4.0,169.0,95.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
202,5742d699f839a10003a407d2,175,2017-03-20 10:51:52,1,2.9770114942528734,3.0,1.0,4.0,174.0,1.0,181.0,92.5,13.0,4.0,22.0,0.0,0.0,0.0,52.0,95.0,73.5,2.0,Service,Male
204,5742d699f839a10003a407d2,85,2017-03-17 00:00:00,1,1.7142857142857142,1.0,1.0,4.0,84.0,1.0,179.0,126.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
205,5742d699f839a10003a407d2,115,2017-03-17 00:00:00,1,2.9385964912280698,3.0,1.0,4.0,114.0,2.0,176.0,85.5,14.0,12.0,14.0,0.0,0.0,0.0,88.0,88.0,88.0,1.0,Service,Female
207,5742d699f839a10003a407d2,150,2017-03-19 00:00:00,1,2.7315436241610738,3.0,1.0,4.0,149.0,2.0,180.0,103.0,15.666666666666664,6.0,23.0,0.6666666666666666,0.0,1.0,62.0,88.0,69.0,3.0,Service,Male
210,5742d699f839a10003a407d2,107,2017-03-18 00:00:00,1,3.0283018867924527,3.0,2.0,4.0,106.0,4.0,162.0,87.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
212,5742d699f839a10003a407d2,123,2017-03-20 10:51:52,1,2.8114754098360657,3.0,1.0,4.0,122.0,3.0,157.0,79.0,13.285714285714285,6.0,27.0,0.2857142857142857,0.0,1.0,9.0,151.0,91.0,7.0,Service,Female
213,5742d699f839a10003a407d2,67,2017-03-17 17:07:56,1,3.136363636363636,3.0,1.0,4.0,66.0,1.0,130.0,71.5,8.65,0.0,28.0,0.1,0.0,1.0,1.0,115.0,84.5,20.0,Service,Male
214,5742d699f839a10003a407d2,11,2017-01-17 00:00:00,0,3.1,3.0,3.0,4.0,10.0,1.0,28.0,6.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
215,5742d699f839a10003a407d2,5,2016-12-28 00:00:00,1,2.5,2.0,2.0,3.0,4.0,3.0,6.0,4.5,4.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,Service,Female
218,5742d699f839a10003a407d2,57,2017-03-20 13:11:12,1,2.8571428571428568,3.0,2.0,3.0,56.0,1.0,89.0,29.5,10.666666666666666,4.0,17.0,3.333333333333333,0.0,13.0,4.0,80.0,28.0,9.0,Service,Male
220,5742d699f839a10003a407d2,5,2017-02-16 00:00:00,1,3.75,4.0,3.0,4.0,4.0,32.0,77.0,56.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
221,5742d699f839a10003a407d2,69,2017-03-20 10:51:52,1,2.544117647058824,3.0,1.0,3.0,68.0,1.0,70.0,36.5,9.642857142857142,0.0,23.0,0.42857142857142855,0.0,3.0,2.0,69.0,35.5,14.0,Service,Male
222,5742d699f839a10003a407d2,21,2017-03-16 00:00:00,1,3.05,3.0,1.0,4.0,20.0,2.0,64.0,38.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
226,5742d699f839a10003a407d2,4,2017-02-27 00:00:00,1,3.333333333333333,3.0,3.0,4.0,3.0,12.0,21.0,17.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
227,5742d699f839a10003a407d2,32,2017-03-20 00:00:00,1,2.419354838709677,2.0,2.0,3.0,31.0,1.0,32.0,16.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
229,5742d699f839a10003a407d2,30,2017-03-20 00:00:00,1,3.4137931034482767,3.0,2.0,4.0,29.0,1.0,31.0,17.0,17.0,12.0,17.0,0.0,0.0,0.0,20.0,20.0,20.0,1.0,Service,Female
230,5742d699f839a10003a407d2,5,2017-03-08 00:00:00,1,3.0,3.0,2.0,4.0,4.0,1.0,11.0,4.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
231,5742d699f839a10003a407d2,5,2017-03-19 10:13:00,1,3.0,3.0,3.0,3.0,4.0,5.0,19.0,10.5,14.5,0.0,29.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,Service,Female
233,5742d699f839a10003a407d2,3,2017-03-18 00:00:00,1,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
256,57d956302a040a00036a8905,44,2017-02-15 00:00:00,1,3.0,3.0,3.0,3.0,43.0,2.0,132.0,85.0,3.75,1.0,6.0,0.5,0.0,2.0,68.0,131.0,113.5,4.0,Service,Female
258,57d956302a040a00036a8905,8,2016-10-25 07:23:33,1,3.0,3.0,3.0,3.0,7.0,4.0,19.0,8.0,20.33333333333333,12.0,25.0,0.0,0.0,0.0,4.0,18.0,17.0,3.0,Service,Female
259,57d956302a040a00036a8905,50,2016-12-20 00:00:00,1,3.1020408163265305,3.0,1.0,4.0,49.0,3.0,75.0,42.0,11.571428571428573,0.0,23.0,0.6785714285714286,0.0,6.0,2.0,74.0,54.5,28.0,Service,Female
260,57d956302a040a00036a8905,57,2017-03-19 00:00:00,1,2.2857142857142856,2.0,1.0,3.0,56.0,1.0,137.0,88.5,6.333333333333332,2.0,10.0,1.3333333333333333,0.0,3.0,127.0,129.0,128.0,3.0,Service,Female
5,57d956302a040a00036a8905,6,2016-11-23 00:00:00,1,3.4,4.0,2.0,4.0,5.0,1.0,36.0,19.0,20.0,12.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Service,Male
6,57d956302a040a00036a8905,47,2017-02-07 00:00:00,1,2.782608695652174,4.0,1.0,4.0,46.0,6.0,127.0,83.5,10.090909090909092,2.0,28.0,0.4090909090909091,0.0,2.0,18.0,125.0,93.0,22.0,Service,Male
262,57d956302a040a00036a8905,9,2016-11-17 17:35:59,1,1.0,1.0,1.0,1.0,8.0,1.0,10.0,6.5,3.625,0.0,12.0,1.375,0.0,3.0,1.0,10.0,6.5,8.0,Service,Female
263,57d956302a040a00036a8905,64,2017-03-03 00:00:00,1,3.3015873015873014,4.0,1.0,4.0,63.0,9.0,148.0,102.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
264,57d956302a040a00036a8905,69,2017-03-18 00:00:00,1,2.7058823529411766,3.0,1.0,3.0,68.0,1.0,135.0,97.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
9,57d956302a040a00036a8905,8,2016-11-29 09:16:38,1,3.0,3.0,1.0,4.0,7.0,14.0,57.0,46.0,9.5,8.0,11.0,5.0,0.0,10.0,13.0,56.0,34.5,2.0,Service,Female
266,57d956302a040a00036a8905,17,2016-12-07 17:19:30,1,3.1875,4.0,1.0,4.0,16.0,2.0,51.0,36.5,9.333333333333334,1.0,14.0,2.0,0.0,6.0,18.0,51.0,33.0,3.0,Service,Female
10,57d956302a040a00036a8905,7,2016-11-15 00:00:00,1,3.0,3.0,3.0,3.0,6.0,1.0,13.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,Service,Male
11,57d956302a040a00036a8905,13,2016-12-10 00:00:00,1,2.0,1.0,1.0,4.0,12.0,8.0,31.0,24.5,7.0,0.0,18.0,1.2,0.0,3.0,15.0,29.0,26.0,5.0,Service,Male
269,57d956302a040a00036a8905,17,2017-02-20 00:00:00,1,3.6875,4.0,1.0,4.0,16.0,2.0,140.0,85.5,7.0,2.0,10.0,0.0,0.0,0.0,7.0,139.0,137.5,4.0,Service,Female
13,57d956302a040a00036a8905,31,2017-01-27 00:00:00,1,3.0,3.0,2.0,4.0,30.0,3.0,86.0,68.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
14,57d956302a040a00036a8905,21,2016-11-11 00:00:00,1,2.8,3.0,1.0,4.0,20.0,3.0,39.0,19.5,9.25,4.0,17.0,0.0,0.0,0.0,14.0,37.0,27.0,4.0,Service,Male
271,57d956302a040a00036a8905,1,2016-10-05 23:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
15,57d956302a040a00036a8905,18,2016-12-21 00:00:00,1,3.0588235294117645,3.0,2.0,4.0,17.0,12.0,48.0,39.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
16,57d956302a040a00036a8905,18,2017-01-15 15:25:03,1,1.7647058823529411,1.0,1.0,4.0,17.0,2.0,74.0,59.0,4.181818181818182,0.0,8.0,2.4545454545454546,0.0,9.0,1.0,74.0,61.0,11.0,Service,Male
19,57d956302a040a00036a8905,22,2016-12-27 00:00:00,1,3.7142857142857135,4.0,3.0,4.0,21.0,13.0,55.0,44.0,2.0,2.0,2.0,0.0,0.0,0.0,52.0,52.0,52.0,1.0,Service,Female
276,57d956302a040a00036a8905,61,2017-03-08 00:00:00,1,3.0,3.0,3.0,3.0,60.0,7.0,126.0,90.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
21,57d956302a040a00036a8905,24,2017-03-20 00:00:00,1,2.739130434782609,3.0,1.0,4.0,23.0,1.0,28.0,17.0,9.0,9.0,9.0,0.3333333333333333,0.0,1.0,1.0,26.0,3.0,3.0,Service,Female
22,57d956302a040a00036a8905,33,2016-11-15 11:20:44,1,2.5,3.0,1.0,4.0,32.0,1.0,40.0,19.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
23,57d956302a040a00036a8905,1,2016-11-21 00:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
24,57d956302a040a00036a8905,14,2017-02-20 00:00:00,1,3.2307692307692313,3.0,3.0,4.0,13.0,12.0,124.0,108.0,5.285714285714286,3.0,11.0,0.14285714285714285,0.0,1.0,107.0,123.0,120.0,7.0,Service,Female
281,57d956302a040a00036a8905,30,2016-11-10 00:00:00,1,2.9655172413793105,3.0,1.0,4.0,29.0,1.0,35.0,17.0,6.625,2.0,14.0,0.125,0.0,1.0,1.0,29.0,14.0,16.0,Service,Female
25,57d956302a040a00036a8905,6,2016-11-14 00:00:00,1,3.8,4.0,3.0,4.0,5.0,10.0,26.0,24.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
284,57d956302a040a00036a8905,49,2017-03-12 16:03:39,1,4.0,4.0,4.0,4.0,48.0,1.0,160.0,135.5,4.340425531914893,0.0,12.0,0.2765957446808511,0.0,4.0,6.0,159.0,136.0,47.0,Service,Female
28,57d956302a040a00036a8905,8,2016-10-12 14:48:01,1,3.1428571428571432,3.0,2.0,4.0,7.0,1.0,8.0,5.0,6.0,1.0,11.0,0.2857142857142857,0.0,2.0,1.0,7.0,5.0,7.0,Service,Male
29,57d956302a040a00036a8905,49,2017-01-19 00:00:00,1,2.395833333333333,1.0,1.0,4.0,48.0,2.0,78.0,53.5,12.888888888888891,3.0,23.0,0.4444444444444444,0.0,3.0,6.0,74.0,52.0,9.0,Service,Female
285,57d956302a040a00036a8905,12,2016-11-20 00:00:00,1,2.363636363636364,1.0,1.0,4.0,11.0,1.0,11.0,6.0,8.0,8.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,Service,Female
30,57d956302a040a00036a8905,8,2016-10-20 10:01:01,1,2.8571428571428568,3.0,1.0,4.0,7.0,1.0,13.0,4.0,4.714285714285714,1.0,10.0,2.7142857142857144,0.0,14.0,2.0,13.0,3.0,7.0,Service,Female
287,57d956302a040a00036a8905,29,2016-12-04 00:00:00,1,3.1071428571428568,3.0,1.0,4.0,28.0,1.0,62.0,30.5,10.75,0.0,27.0,0.4375,0.0,3.0,1.0,60.0,29.5,16.0,Service,Female
31,57d956302a040a00036a8905,5,2016-10-08 13:23:04,1,2.5,2.0,2.0,3.0,4.0,1.0,4.0,2.5,5.666666666666668,2.0,12.0,2.0,0.0,5.0,2.0,4.0,3.0,3.0,Service,Female
288,57d956302a040a00036a8905,21,2016-11-27 00:00:00,1,3.2,3.0,2.0,4.0,20.0,1.0,23.0,11.5,7.0,7.0,7.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,Service,Male
32,57d956302a040a00036a8905,2,2017-01-09 00:00:00,1,3.0,3.0,3.0,3.0,1.0,63.0,63.0,63.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
289,57d956302a040a00036a8905,55,2016-12-26 00:00:00,1,3.055555555555556,3.0,2.0,4.0,54.0,3.0,84.0,40.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
33,57d956302a040a00036a8905,21,2017-03-20 00:00:00,1,3.0,3.0,1.0,4.0,20.0,3.0,165.0,137.5,5.0,3.0,9.0,0.25,0.0,1.0,137.0,160.0,147.5,4.0,Service,Female
290,57d956302a040a00036a8905,32,2017-01-19 17:31:22,1,3.4838709677419355,4.0,2.0,4.0,31.0,49.0,106.0,85.0,10.75,0.0,38.0,0.16666666666666666,0.0,1.0,48.0,106.0,85.0,24.0,Service,Female
34,57d956302a040a00036a8905,13,2016-11-04 00:00:00,1,3.4166666666666665,4.0,2.0,4.0,12.0,1.0,27.0,16.5,6.0,2.0,11.0,3.5,0.0,14.0,10.0,23.0,18.5,4.0,Service,Male
291,57d956302a040a00036a8905,76,2017-03-08 00:00:00,1,4.0,4.0,4.0,4.0,75.0,2.0,154.0,104.0,1.5,0.0,3.0,0.0,0.0,0.0,145.0,146.0,145.5,2.0,Service,Female
292,57d956302a040a00036a8905,14,2016-12-14 00:00:00,1,4.0,4.0,4.0,4.0,13.0,7.0,68.0,54.0,5.0,2.0,8.0,0.0,0.0,0.0,57.0,63.0,60.0,2.0,Service,Female
36,57d956302a040a00036a8905,1,2017-01-23 14:10:56,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
293,57d956302a040a00036a8905,2,2017-03-15 00:00:00,1,4.0,4.0,4.0,4.0,1.0,100.0,160.0,160.0,15.0,12.0,15.0,0.0,0.0,0.0,159.0,159.0,159.0,1.0,Service,Male
37,57d956302a040a00036a8905,45,2016-11-23 07:08:37,1,3.25,4.0,1.0,4.0,44.0,1.0,47.0,24.5,8.15625,0.0,16.0,1.0,0.0,8.0,5.0,46.0,31.0,32.0,Service,Male
38,57d956302a040a00036a8905,70,2017-03-17 00:00:00,1,2.608695652173913,3.0,1.0,4.0,69.0,4.0,130.0,95.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
295,57d956302a040a00036a8905,6,2016-10-15 07:40:15,1,3.0,3.0,2.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,Service,Male
39,57d956302a040a00036a8905,71,2017-03-20 00:00:00,1,2.8,3.0,1.0,4.0,70.0,3.0,138.0,102.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
41,57d956302a040a00036a8905,53,2017-01-31 00:00:00,1,3.5576923076923075,4.0,1.0,4.0,52.0,12.0,118.0,86.5,6.206896551724138,0.0,21.0,0.5517241379310345,0.0,3.0,11.0,117.0,83.0,29.0,Service,Male
297,57d956302a040a00036a8905,20,2017-01-13 08:24:28,1,2.5789473684210527,3.0,1.0,4.0,19.0,1.0,80.0,63.0,8.428571428571429,4.0,19.0,0.5714285714285714,0.0,2.0,2.0,78.0,62.0,7.0,Service,Male
43,57d956302a040a00036a8905,155,2017-03-20 00:00:00,1,2.8766233766233764,3.0,1.0,4.0,154.0,1.0,168.0,86.5,7.133333333333334,2.0,18.0,1.2,0.0,13.0,65.0,164.0,142.0,15.0,Service,Female
44,57d956302a040a00036a8905,28,2016-11-30 00:00:00,1,3.2222222222222223,3.0,2.0,4.0,27.0,1.0,33.0,17.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
46,57d956302a040a00036a8905,2,2017-01-06 00:00:00,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,20.0,12.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Service,Female
47,57d956302a040a00036a8905,3,2016-11-09 18:23:47,1,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.5,16.0,4.0,28.0,3.5,3.0,4.0,1.0,1.0,1.0,2.0,Service,Female
49,57d956302a040a00036a8905,1,2016-11-10 14:13:36,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
52,57d956302a040a00036a8905,66,2017-01-17 00:00:00,1,2.5846153846153848,4.0,1.0,4.0,65.0,5.0,105.0,68.0,10.941176470588236,1.0,36.0,1.1470588235294117,0.0,8.0,4.0,104.0,82.5,34.0,Service,Female
53,57d956302a040a00036a8905,3,2016-12-15 00:00:00,1,1.0,1.0,1.0,1.0,2.0,52.0,57.0,54.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
55,57d956302a040a00036a8905,15,2016-11-22 06:45:39,1,2.9285714285714284,3.0,2.0,4.0,14.0,1.0,46.0,34.5,2.0,2.0,2.0,0.0,0.0,0.0,35.0,35.0,35.0,1.0,Service,Male
56,57d956302a040a00036a8905,1,2016-11-22 00:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
58,57d956302a040a00036a8905,33,2016-12-26 00:00:00,1,2.71875,3.0,1.0,4.0,32.0,23.0,81.0,63.5,7.083333333333332,2.0,18.0,0.5833333333333334,0.0,2.0,41.0,79.0,68.5,12.0,Service,Female
59,57d956302a040a00036a8905,73,2017-03-14 00:00:00,1,2.6944444444444446,3.0,1.0,4.0,72.0,7.0,131.0,94.0,11.714285714285715,2.0,27.0,0.6666666666666666,0.0,5.0,6.0,130.0,102.5,42.0,Service,Female
60,57d956302a040a00036a8905,4,2016-11-19 00:00:00,1,3.0,3.0,3.0,3.0,3.0,10.0,17.0,16.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
62,57d956302a040a00036a8905,55,2017-02-05 00:00:00,1,3.0185185185185186,3.0,2.0,4.0,54.0,3.0,111.0,81.0,7.0,1.0,16.0,3.5,0.0,8.0,2.0,95.0,84.5,4.0,Service,Female
63,57d956302a040a00036a8905,10,2016-11-08 00:00:00,1,3.333333333333333,3.0,3.0,4.0,9.0,5.0,19.0,11.0,6.5,5.0,8.0,0.5,0.0,1.0,7.0,13.0,10.0,2.0,Service,Female
64,57d956302a040a00036a8905,20,2017-02-22 00:00:00,1,3.0,3.0,1.0,4.0,19.0,40.0,112.0,102.0,10.0,0.0,28.0,0.0,0.0,0.0,95.0,110.0,105.0,7.0,Service,Male
65,57d956302a040a00036a8905,5,2017-01-11 19:03:46,1,2.5,3.0,1.0,3.0,4.0,1.0,100.0,91.0,8.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,50.5,2.0,Service,Male
66,57d956302a040a00036a8905,43,2017-03-20 00:00:00,1,2.333333333333333,3.0,1.0,4.0,42.0,7.0,137.0,103.5,16.5,2.0,27.0,0.5,0.0,1.0,109.0,135.0,131.5,6.0,Service,Male
67,57d956302a040a00036a8905,66,2016-12-16 00:00:00,1,3.815384615384616,4.0,1.0,4.0,65.0,1.0,74.0,39.0,12.461538461538463,2.0,23.0,3.7692307692307687,0.0,10.0,3.0,73.0,45.5,52.0,Service,Male
68,57d956302a040a00036a8905,55,2017-03-19 00:00:00,1,3.037037037037037,3.0,1.0,4.0,54.0,17.0,162.0,87.5,3.5,3.0,4.0,0.5,0.0,1.0,51.0,70.0,60.5,2.0,Service,Female
69,57d956302a040a00036a8905,1,2016-12-05 00:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
70,57d956302a040a00036a8905,63,2016-12-17 00:00:00,1,3.193548387096774,3.0,1.0,4.0,62.0,1.0,74.0,43.5,12.181818181818182,4.0,22.0,1.181818181818182,0.0,6.0,6.0,67.0,52.0,11.0,Service,Male
71,57d956302a040a00036a8905,14,2017-02-14 00:00:00,1,3.3846153846153846,4.0,1.0,4.0,13.0,8.0,120.0,96.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
73,57d956302a040a00036a8905,24,2016-11-30 00:00:00,1,2.8260869565217392,3.0,1.0,4.0,23.0,1.0,54.0,41.0,10.0,6.0,15.0,0.6666666666666666,0.0,1.0,46.0,51.0,49.0,3.0,Service,Female
75,57d956302a040a00036a8905,7,2016-11-12 14:04:29,1,2.5,3.0,1.0,3.0,6.0,1.0,40.0,3.5,20.0,12.0,22.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,Service,Female
76,57d956302a040a00036a8905,20,2016-12-07 00:00:00,1,2.9473684210526314,3.0,1.0,4.0,19.0,9.0,65.0,38.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
78,57d956302a040a00036a8905,1,2016-10-11 11:06:17,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
81,57d956302a040a00036a8905,5,2016-10-09 23:00:00,1,3.75,4.0,3.0,4.0,4.0,1.0,4.0,2.5,10.5,5.0,16.0,0.0,0.0,0.0,2.0,3.0,2.5,2.0,Service,Female
82,57d956302a040a00036a8905,10,2017-03-03 00:00:00,1,2.888888888888889,3.0,2.0,3.0,9.0,32.0,112.0,95.0,9.0,9.0,9.0,5.0,3.0,6.0,94.0,94.0,94.0,1.0,Service,Female
83,57d956302a040a00036a8905,10,2016-11-04 00:00:00,1,2.333333333333333,2.0,1.0,3.0,9.0,1.0,29.0,22.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
84,57d956302a040a00036a8905,1,2016-12-26 00:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
86,57d956302a040a00036a8905,3,2016-10-12 18:21:54,1,3.0,2.0,2.0,4.0,2.0,1.0,6.0,3.5,18.0,11.0,25.0,1.0,0.0,2.0,1.0,6.0,3.5,2.0,Service,Male
88,57d956302a040a00036a8905,6,2016-11-08 00:00:00,1,3.4,3.0,3.0,4.0,5.0,10.0,17.0,15.0,14.333333333333336,7.0,23.0,0.3333333333333333,0.0,1.0,9.0,15.0,12.0,3.0,Service,Female
90,57d956302a040a00036a8905,90,2017-02-10 00:00:00,1,2.9662921348314613,3.0,1.0,4.0,89.0,13.0,130.0,85.0,7.9411764705882355,2.0,24.0,0.6764705882352942,0.0,5.0,19.0,128.0,112.5,34.0,Service,Female
92,57d956302a040a00036a8905,5,2016-11-03 00:00:00,1,3.0,3.0,2.0,4.0,4.0,14.0,28.0,25.5,10.0,3.0,17.0,0.0,0.0,0.0,26.0,27.0,26.5,2.0,Service,Female
93,57d956302a040a00036a8905,54,2017-03-15 00:00:00,1,3.3773584905660377,3.0,2.0,4.0,53.0,11.0,160.0,121.0,7.0,4.0,10.0,0.0,0.0,0.0,111.0,155.0,133.0,2.0,Service,Male
94,57d956302a040a00036a8905,3,2016-10-23 23:00:00,1,3.5,3.0,3.0,4.0,2.0,1.0,2.0,1.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
100,57d956302a040a00036a8905,22,2017-03-16 00:00:00,1,3.0,3.0,3.0,3.0,21.0,28.0,115.0,92.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
101,57d956302a040a00036a8905,22,2017-03-16 20:00:50,1,2.2857142857142856,1.0,1.0,4.0,21.0,4.0,131.0,119.0,11.333333333333336,3.0,23.0,1.4285714285714286,0.0,8.0,4.0,130.0,119.0,21.0,Service,Female
105,57d956302a040a00036a8905,39,2017-01-16 00:00:00,1,2.8947368421052637,3.0,2.0,4.0,38.0,7.0,102.0,79.5,6.684210526315789,1.0,17.0,0.4736842105263158,0.0,5.0,6.0,100.0,76.0,19.0,Service,Female
108,57d956302a040a00036a8905,1,2016-12-07 00:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
110,57d956302a040a00036a8905,2,2016-11-29 07:27:05,1,3.0,3.0,3.0,3.0,1.0,10.0,10.0,10.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Female
113,57d956302a040a00036a8905,1,2016-10-05 23:00:00,1,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,130.0,72.5,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,17.0,139.0,94.0,0.0,Service,Male
114,57d956302a040a00036a8905,29,2017-01-13 00:00:00,1,2.6785714285714284,3.0,1.0,4.0,28.0,24.0,98.0,75.5,5.0,2.0,8.0,0.0,0.0,0.0,50.0,68.0,59.0,2.0,Service,Female
