employee,companyAlias,vote_mean,vote_mode,vote_min,vote_max,vote_count,qt_dias_diff_vote_min,likes_mean,likes_min,likes_max,dislikes_mean,dislikes_min,dislikes_max,qt_dias_diff_comment_max,qt_dias_diff_comment_median,commentId_count,rt_like_dislike,mean_stillExists_liked_comments,mean_stillExists_disliked_comments,numVotes_box-cox,qt_dias_diff_vote_max_box-cox,qt_dias_diff_vote_median_box-cox,qt_dias_diff_comment_min_box-cox,gender_Male,companyType_Service,lastParticipationDate,stillExists
130,5742d699f839a10003a407d2,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,1,2016-06-10 09:21:01,1
132,5742d699f839a10003a407d2,2.9846153846153847,3.0,2.0,4.0,260.0,1.0,14.8,1.0,44.0,0.76,0.0,6.0,264.0,124.0,25.0,2.0,0.9090909090909091,0.9192200557103064,6.149293888582406,19.838728601460076,13.67574949616992,3.1026217112659653,1,1,2017-03-19 10:47:45,1
133,5742d699f839a10003a407d2,1.5714285714285714,1.0,1.0,3.0,42.0,16.0,15.25,5.0,26.0,0.75,0.0,2.0,225.0,178.0,4.0,2.0,1.0,0.8251748251748252,4.046806533373599,18.784694685858046,14.59257240523492,5.816333655725675,1,1,2017-02-16 09:04:33,0
134,5742d699f839a10003a407d2,2.191780821917808,3.0,1.0,4.0,146.0,1.0,16.9,2.0,30.0,1.1,0.0,4.0,146.0,100.0,10.0,2.0,0.9285714285714286,0.8805970149253731,5.4618892836983655,15.111911853648683,10.43070163185244,4.008957668211052,0,1,2016-11-15 00:00:00,1
135,5742d699f839a10003a407d2,2.8493150684931505,3.0,1.0,4.0,146.0,3.0,11.0,3.0,19.0,0.0,0.0,0.0,246.0,154.5,2.0,2.0,1.0,0.9117647058823529,5.4618892836983655,19.77516186798799,15.648938706632835,4.588422461653816,1,1,2017-03-17 00:00:00,1
136,5742d699f839a10003a407d2,3.06,3.0,2.0,4.0,100.0,1.0,10.5,5.0,16.0,0.0,0.0,0.0,91.0,77.5,2.0,2.0,1.0,0.9570815450643777,5.021223659208136,19.42025559972314,9.687096099635486,4.60768044514075,1,1,2017-03-20 00:00:00,1
138,5742d699f839a10003a407d2,3.3125,4.0,1.0,4.0,64.0,1.0,2.583333333333333,0.0,22.0,0.4166666666666667,0.0,4.0,71.0,60.0,12.0,1.0,0.0,0.625,4.513129571307577,11.004331056958492,7.905481220547817,2.9675128551076972,1,1,2016-09-01 23:00:00,0
139,5742d699f839a10003a407d2,3.0694980694980694,3.0,3.0,4.0,259.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.9166666666666666,0.912,6.1446453330001685,19.870404093580024,13.741129847900057,3.0369589952669456,0,1,2017-03-20 00:00:00,1
140,5742d699f839a10003a407d2,3.0,3.0,2.0,4.0,24.0,3.0,11.6,7.0,20.0,1.0,0.0,4.0,24.0,15.0,5.0,2.0,1.0,0.8857142857142857,3.451550737618847,6.633103990855228,4.698975899408485,2.0406272881142216,1,1,2016-07-17 23:00:00,1
141,5742d699f839a10003a407d2,3.1401869158878504,3.0,1.0,4.0,107.0,2.0,20.0,11.0,43.0,2.0,0.0,6.0,134.0,102.0,9.0,2.0,0.7777777777777778,0.813953488372093,5.09937910837734,14.877856251223427,11.253221008333899,4.734977428508267,0,1,2016-11-10 00:00:00,0
143,5742d699f839a10003a407d2,2.772727272727273,3.0,1.0,4.0,44.0,2.0,6.428571428571429,0.0,16.0,0.2857142857142857,0.0,1.0,261.0,162.0,7.0,2.0,1.0,1.0,4.097607179378114,19.582704299538022,11.339514578080326,0.7049218821365549,0,1,2017-03-12 00:00:00,1
144,5742d699f839a10003a407d2,3.0394088669950734,3.0,1.0,4.0,203.0,1.0,6.8775510204081645,0.0,24.0,0.1428571428571428,0.0,3.0,265.0,86.0,49.0,2.0,0.8571428571428571,0.9674267100977199,5.852325769286159,19.64715326280309,12.683692201619143,1.67387509418596,0,1,2017-03-20 00:00:00,1
145,5742d699f839a10003a407d2,2.958174904942966,3.0,2.0,4.0,263.0,1.0,19.0,5.0,44.0,0.2,0.0,1.0,257.0,102.0,5.0,2.0,1.0,0.9411764705882353,6.163137530518118,19.64715326280309,13.565758208454378,4.957218892458009,1,1,2017-03-20 00:00:00,1
146,5742d699f839a10003a407d2,3.1126760563380285,3.0,2.0,4.0,142.0,1.0,4.205882352941177,0.0,23.0,0.3235294117647059,0.0,5.0,257.0,146.0,34.0,2.0,1.0,0.9539473684210527,5.4292572347356876,19.55036706692785,14.186597031403432,0.0,0,1,2017-03-17 00:00:00,1
147,5742d699f839a10003a407d2,3.333333333333333,4.0,2.0,4.0,6.0,69.0,9.0,9.0,9.0,0.0,0.0,0.0,183.0,183.0,1.0,2.0,0.0,1.0,2.157149452397917,16.78876603304255,13.112229419810715,5.926192400960467,0,1,2016-12-30 00:00:00,1
148,5742d699f839a10003a407d2,3.1165644171779143,3.0,2.0,4.0,163.0,2.0,15.0,5.0,24.0,2.0,0.0,6.0,265.0,194.0,5.0,2.0,0.9,0.9380165289256198,5.5916996141889,19.64715326280309,14.289683701345199,3.773822500604968,0,1,2017-03-20 13:11:12,1
149,5742d699f839a10003a407d2,3.25,3.0,3.0,4.0,20.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.9459459459459459,0.8585858585858586,3.264820994371438,16.381228572785858,13.84909918645775,3.0369589952669456,0,1,2016-12-20 00:00:00,1
150,5742d699f839a10003a407d2,2.372972972972973,2.0,1.0,4.0,185.0,1.0,20.0,2.0,44.0,0.7735849056603774,0.0,6.0,262.0,168.0,53.0,2.0,0.8571428571428571,0.9191919191919192,5.741738908555587,19.64715326280309,14.371373474301006,0.0,0,1,2017-03-20 13:11:12,1
151,5742d699f839a10003a407d2,2.5549738219895293,3.0,1.0,4.0,191.0,3.0,20.0,2.0,44.0,0.5660377358490566,0.0,4.0,255.0,88.0,53.0,2.0,0.0,1.0,5.779701491742558,19.64715326280309,13.296338654794887,1.1283874038607262,1,1,2017-03-20 00:00:00,1
152,5742d699f839a10003a407d2,3.0683229813664594,3.0,2.0,4.0,161.0,1.0,18.46153846153846,1.0,44.0,3.3846153846153846,0.0,17.0,265.0,228.0,13.0,0.0,0.8125,0.9779411764705882,5.577115716802684,19.64715326280309,14.847778343547683,3.73629558221496,0,1,2017-03-20 00:00:00,1
153,5742d699f839a10003a407d2,2.4573643410852712,3.0,1.0,4.0,129.0,1.0,20.38888888888889,3.0,37.0,1.25,0.0,14.0,265.0,183.0,36.0,2.0,1.0,0.9036918138041734,5.316810870293175,19.61496621193834,15.413226045787026,0.0,1,1,2017-03-20 13:11:12,1
154,5742d699f839a10003a407d2,2.843283582089552,3.0,1.0,4.0,134.0,7.0,20.23529411764705,2.0,35.0,0.6470588235294118,0.0,4.0,184.0,98.0,17.0,2.0,1.0,0.8927835051546392,5.361282696448128,16.86864372227855,12.386002786847145,2.0406272881142216,0,1,2017-01-02 00:00:00,1
155,5742d699f839a10003a407d2,2.4304635761589406,3.0,1.0,4.0,151.0,1.0,20.0,6.0,43.0,3.0,0.0,17.0,264.0,165.5,10.0,1.0,0.89937106918239,0.8942307692307693,5.501502967219617,19.61496621193834,13.78446579937464,3.845641331016479,1,1,2017-03-20 10:51:52,1
156,5742d699f839a10003a407d2,2.2335766423357666,2.0,1.0,4.0,137.0,4.0,10.5,6.0,15.0,2.0,2.0,2.0,239.0,236.5,2.0,0.0,1.0,0.9180327868852459,5.387214496998732,19.189550492136533,15.039767583312708,6.134443935994793,0,1,2017-03-20 10:51:52,1
157,5742d699f839a10003a407d2,3.6885245901639343,4.0,1.0,4.0,61.0,1.0,13.0,0.0,26.0,1.0,0.0,2.0,244.0,164.0,2.0,2.0,1.0,1.0,4.4592897769679025,18.98864251414601,13.9558524130961,4.942545240661618,0,1,2017-03-14 10:07:15,1
158,5742d699f839a10003a407d2,2.9251968503937014,3.0,1.0,4.0,254.0,2.0,20.24,2.0,44.0,2.32,0.0,17.0,256.0,187.0,75.0,2.0,0.925,0.8872651356993737,6.1211416590062475,19.582704299538022,13.499135231051245,0.7049218821365549,1,1,2017-03-20 00:00:00,1
159,5742d699f839a10003a407d2,2.8771929824561404,3.0,2.0,4.0,57.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.8778625954198473,4.383520082216515,15.204160929346271,10.462787400462672,3.0369589952669456,0,1,2016-12-14 00:00:00,1
161,5742d699f839a10003a407d2,2.526315789473684,2.0,2.0,4.0,114.0,2.0,20.40740740740741,1.0,39.0,2.0,0.0,12.0,60.0,36.0,54.0,2.0,0.9259259259259259,0.7569444444444444,4.383520082216515,10.18820417438971,7.2657083924363235,2.4359864343741005,1,1,2016-08-31 17:24:01,0
162,5742d699f839a10003a407d2,2.969811320754717,3.0,2.0,3.0,265.0,1.0,8.5,8.0,9.0,0.0,0.0,0.0,90.0,50.0,2.0,2.0,1.0,0.9494949494949495,6.17228286114567,19.61496621193834,13.521395989577249,2.4359864343741005,1,1,2017-03-20 10:51:52,1
163,5742d699f839a10003a407d2,3.0588235294117645,3.0,1.0,4.0,170.0,3.0,18.14814814814815,1.0,44.0,2.074074074074074,0.0,17.0,255.0,97.0,27.0,2.0,0.9047619047619048,0.9185667752442996,5.641433458867018,19.582704299538022,13.806059377045528,1.4339280585840293,1,1,2017-03-19 10:47:45,1
164,5742d699f839a10003a407d2,2.593220338983051,2.0,2.0,4.0,59.0,2.0,20.0,5.0,44.0,0.5714285714285714,0.0,4.0,245.0,160.0,7.0,2.0,1.0,0.9113475177304965,4.422004319042392,19.452898792209833,15.228195123937985,0.0,0,1,2017-03-17 00:00:00,1
165,5742d699f839a10003a407d2,3.171052631578948,3.0,2.0,4.0,76.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,4.707194839844359,11.813415618403095,8.441550794073052,3.0369589952669456,1,1,2016-10-11 23:00:00,0
168,5742d699f839a10003a407d2,3.0,3.0,3.0,3.0,2.0,36.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,7.7128546292952125,7.368796327439131,3.0369589952669456,0,1,2016-08-08 23:00:00,0
169,5742d699f839a10003a407d2,2.949275362318841,3.0,1.0,4.0,138.0,1.0,13.857142857142858,1.0,38.0,1.0,0.0,7.0,189.0,81.0,7.0,2.0,1.0,0.88,5.395738533527084,17.10518326736424,10.235247975537467,3.5736727282981415,1,1,2017-01-17 00:00:00,1
171,5742d699f839a10003a407d2,3.675675675675676,4.0,3.0,4.0,37.0,7.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,3.9093481139747426,11.94135949075049,9.433415082541504,3.0369589952669456,0,1,2016-09-30 23:00:00,1
173,5742d699f839a10003a407d2,2.959016393442623,3.0,2.0,3.0,122.0,1.0,15.4,0.0,32.0,1.0,0.0,5.0,253.0,163.0,10.0,2.0,1.0,0.875,5.251717173087598,19.25586457101883,12.610214790674208,4.4663776857701185,0,1,2017-03-20 00:00:00,1
174,5742d699f839a10003a407d2,2.915254237288136,3.0,2.0,4.0,59.0,9.0,20.0,12.0,44.0,0.0,0.0,0.0,106.0,106.0,1.0,2.0,0.0,0.9545454545454546,4.422004319042392,16.6679518460512,11.648272875258488,5.232524667725811,1,1,2017-01-08 00:00:00,1
175,5742d699f839a10003a407d2,3.1379310344827585,3.0,3.0,4.0,29.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,43.0,43.0,1.0,2.0,0.0,1.0,3.6493438525353694,16.908386468635214,6.944714942203737,4.125844109065901,1,1,2017-03-20 00:00:00,1
177,5742d699f839a10003a407d2,3.532710280373832,4.0,1.0,4.0,107.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.9098591549295775,5.09937910837734,18.954865553990476,15.376484079732812,3.0369589952669456,1,1,2017-03-20 00:00:00,1
178,5742d699f839a10003a407d2,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,1,2016-09-11 23:00:00,1
179,5742d699f839a10003a407d2,3.1578947368421053,3.0,2.0,4.0,57.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,4.383520082216515,18.784694685858046,12.536116609845607,3.0369589952669456,1,1,2017-03-15 00:00:00,1
180,5742d699f839a10003a407d2,1.7333333333333334,2.0,1.0,3.0,45.0,1.0,20.0,4.0,44.0,0.3684210526315789,0.0,3.0,211.0,120.0,19.0,2.0,0.8461538461538461,0.875,4.1222134810747475,18.81890224378418,14.572667284813265,0.0,0,1,2017-03-16 12:53:41,1
181,5742d699f839a10003a407d2,2.6742424242424243,3.0,1.0,4.0,132.0,1.0,15.3,1.0,34.0,2.5,0.0,14.0,241.0,165.5,30.0,1.0,1.0,0.9182389937106918,5.343686368719786,18.921003613327045,14.31017040533435,0.0,0,1,2017-03-19 10:47:45,1
182,5742d699f839a10003a407d2,2.9810126582278484,3.0,2.0,4.0,158.0,1.0,20.0,3.0,39.0,0.6923076923076923,0.0,5.0,244.0,181.0,13.0,2.0,1.0,0.8983050847457628,5.554912856296033,18.954865553990476,12.634775574297974,1.67387509418596,0,1,2017-03-20 00:00:00,1
183,5742d699f839a10003a407d2,3.0894736842105264,3.0,2.0,4.0,190.0,1.0,16.0,12.0,16.0,0.0,0.0,0.0,33.0,33.0,1.0,2.0,0.8333333333333334,0.9655172413793104,5.773454179709262,17.183027282083646,11.675771577349945,3.8102497085777296,1,1,2017-03-20 13:11:12,1
186,5742d699f839a10003a407d2,2.9459459459459465,3.0,1.0,4.0,37.0,1.0,15.75,4.0,31.0,5.25,1.0,12.0,97.0,94.5,4.0,0.0,1.0,0.7916666666666666,3.9093481139747426,12.555626919792996,10.714702346987295,0.7049218821365549,0,1,2016-10-25 07:54:20,1
187,5742d699f839a10003a407d2,2.0,2.0,1.0,4.0,166.0,1.0,19.08695652173913,2.0,44.0,1.2608695652173914,0.0,13.0,223.0,106.0,46.0,2.0,1.0,0.8224852071005917,4.807477244792168,18.260692825184076,12.828837055978447,3.6163771470784534,0,1,2017-03-01 00:00:00,0
188,5742d699f839a10003a407d2,2.323529411764706,2.0,1.0,4.0,102.0,1.0,18.82,2.0,44.0,2.18,0.0,14.0,242.0,64.0,50.0,2.0,0.7666666666666667,0.89171974522293,5.044069280624282,18.921003613327045,14.808937643220167,2.1878413910625008,1,1,2017-03-20 00:00:00,1
189,5742d699f839a10003a407d2,2.5647058823529414,3.0,1.0,4.0,170.0,2.0,20.0,12.0,42.0,0.0,0.0,0.0,181.0,106.0,3.0,2.0,1.0,0.9541666666666667,5.641433458867018,18.88705612875036,13.454452770819039,5.041955167200042,0,1,2017-03-19 10:47:45,1
190,5742d699f839a10003a407d2,3.0,3.0,1.0,4.0,34.0,7.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,0.9705882352941176,3.818458026530907,18.47280023876129,13.58786031709912,3.0369589952669456,0,1,2017-03-18 00:00:00,1
191,5742d699f839a10003a407d2,2.126760563380281,2.0,1.0,3.0,213.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.8142857142857143,5.909778001476332,18.853022530782916,12.585585036469569,3.0369589952669456,1,1,2017-03-20 00:00:00,1
192,5742d699f839a10003a407d2,2.4759615384615383,3.0,1.0,4.0,208.0,1.0,18.80952380952381,3.0,44.0,1.3333333333333333,0.0,10.0,243.0,94.0,21.0,2.0,1.0,0.9005376344086021,5.881381900313251,18.921003613327045,12.708049017104289,0.0,0,1,2017-03-20 13:11:12,1
194,5742d699f839a10003a407d2,2.9512195121951224,3.0,1.0,4.0,164.0,3.0,9.4375,2.0,37.0,0.875,0.0,7.0,214.0,93.5,16.0,2.0,1.0,0.9444444444444444,5.598927716481857,17.93589928537626,13.08895128606474,1.67387509418596,0,1,2017-03-20 13:11:12,1
195,5742d699f839a10003a407d2,3.009523809523809,3.0,3.0,4.0,105.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,5.077554959447895,17.93589928537626,14.289683701345199,3.0369589952669456,1,1,2017-03-20 00:00:00,1
196,5742d699f839a10003a407d2,3.011363636363636,3.0,3.0,4.0,88.0,6.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,0.9090909090909091,4.874340430060934,17.714715816138007,12.155818155203269,3.0369589952669456,0,1,2017-03-20 00:00:00,1
197,5742d699f839a10003a407d2,3.0147058823529416,3.0,3.0,4.0,204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,1.0,0.0,0.0,1.0,5.858191301399426,17.565090613481544,12.051486831393568,5.134338845281396,0,1,2017-03-20 00:00:00,1
199,5742d699f839a10003a407d2,2.064171122994652,2.0,1.0,4.0,187.0,4.0,18.0,4.0,29.0,1.8,0.0,5.0,199.0,116.0,5.0,2.0,1.0,0.9409448818897638,5.754522083405963,17.337260781413846,12.181702031549685,4.927704418295401,0,1,2017-03-20 10:51:52,1
200,5742d699f839a10003a407d2,3.0,3.0,3.0,3.0,103.0,4.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,5.055333584256527,16.087395698340362,11.648272875258488,3.0369589952669456,1,1,2017-03-20 00:00:00,1
202,5742d699f839a10003a407d2,2.9770114942528734,3.0,1.0,4.0,174.0,1.0,13.0,4.0,22.0,0.0,0.0,0.0,95.0,73.5,2.0,2.0,1.0,0.9540229885057471,5.668982900682354,16.586730221952987,11.509378928694876,4.354944220231753,1,1,2017-03-20 10:51:52,1
204,5742d699f839a10003a407d2,1.7142857142857142,1.0,1.0,4.0,84.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,4.8211482173999585,16.504954188967787,13.22773276707158,3.0369589952669456,0,1,2017-03-17 00:00:00,1
205,5742d699f839a10003a407d2,2.9385964912280698,3.0,1.0,4.0,114.0,2.0,14.0,12.0,14.0,0.0,0.0,0.0,88.0,88.0,1.0,2.0,1.0,0.9473684210526315,5.172833797603015,16.381228572785858,11.107293002774572,5.000274347670803,0,1,2017-03-17 00:00:00,1
207,5742d699f839a10003a407d2,2.7315436241610738,3.0,1.0,4.0,149.0,2.0,15.666666666666664,6.0,23.0,0.6666666666666666,0.0,1.0,88.0,69.0,3.0,2.0,0.75,0.9,5.4858095593361025,16.545912127413885,12.077690295436167,4.568871385608597,1,1,2017-03-19 00:00:00,1
210,5742d699f839a10003a407d2,3.0283018867924527,3.0,2.0,4.0,106.0,4.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,5.088515781610343,15.785971059878127,11.195170552496707,3.0369589952669456,1,1,2017-03-18 00:00:00,1
212,5742d699f839a10003a407d2,2.8114754098360657,3.0,1.0,4.0,122.0,3.0,13.285714285714285,6.0,27.0,0.2857142857142857,0.0,1.0,151.0,91.0,7.0,2.0,0.875,0.9595375722543352,5.251717173087598,15.565724468477567,10.714702346987295,2.318486634207797,0,1,2017-03-20 10:51:52,1
213,5742d699f839a10003a407d2,3.136363636363636,3.0,1.0,4.0,66.0,1.0,8.65,0.0,28.0,0.1,0.0,1.0,115.0,84.5,20.0,2.0,0.8,0.9636363636363636,4.547726107730136,14.2946022020096,10.235247975537467,0.0,1,1,2017-03-17 17:07:56,1
214,5742d699f839a10003a407d2,3.1,3.0,3.0,4.0,10.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,2.5964075261838406,6.763100602500659,2.6811851955322066,3.0369589952669456,0,1,2017-01-17 00:00:00,0
215,5742d699f839a10003a407d2,2.5,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.8492576277585893,2.578572068933694,2.0015538356532967,0.7049218821365549,0,1,2016-12-28 00:00:00,1
218,5742d699f839a10003a407d2,2.8571428571428568,3.0,2.0,3.0,56.0,1.0,10.666666666666666,4.0,17.0,3.333333333333333,0.0,13.0,80.0,28.0,9.0,0.0,1.0,0.8974358974358975,4.3638033689794105,12.004660678177636,6.662247762739506,1.4339280585840293,1,1,2017-03-20 13:11:12,1
220,5742d699f839a10003a407d2,3.75,4.0,3.0,4.0,4.0,32.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.8492576277585893,11.213759284703087,9.170129876245062,3.0369589952669456,1,1,2017-02-16 00:00:00,1
221,5742d699f839a10003a407d2,2.544117647058824,3.0,1.0,3.0,68.0,1.0,9.642857142857142,0.0,23.0,0.4285714285714285,0.0,3.0,69.0,35.5,14.0,2.0,0.0,0.9705882352941176,4.581354385530364,10.716795266285107,7.419657546003811,0.7049218821365549,1,1,2017-03-20 10:51:52,1
222,5742d699f839a10003a407d2,3.05,3.0,1.0,4.0,20.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,3.264820994371438,10.265859037288731,7.618782012460989,3.0369589952669456,0,1,2017-03-16 00:00:00,1
226,5742d699f839a10003a407d2,3.333333333333333,3.0,3.0,4.0,3.0,12.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.6557301330071357,5.782772935092022,4.953351865682152,3.0369589952669456,0,1,2017-02-27 00:00:00,1
227,5742d699f839a10003a407d2,2.419354838709677,2.0,2.0,3.0,31.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,3.7199438993339546,7.256302906530545,4.785443401440851,3.0369589952669456,1,1,2017-03-20 00:00:00,1
229,5742d699f839a10003a407d2,3.4137931034482767,3.0,2.0,4.0,29.0,1.0,17.0,12.0,17.0,0.0,0.0,0.0,20.0,20.0,1.0,2.0,0.6666666666666666,1.0,3.6493438525353694,7.136734065411699,4.953351865682152,3.224135998484511,0,1,2017-03-20 00:00:00,1
230,5742d699f839a10003a407d2,3.0,3.0,2.0,4.0,4.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.8492576277585893,3.937647954295995,2.0015538356532967,3.0369589952669456,0,1,2017-03-08 00:00:00,1
231,5742d699f839a10003a407d2,3.0,3.0,3.0,3.0,4.0,5.0,14.5,0.0,29.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,1.8492576277585893,5.466354898733226,3.715615475877144,1.67387509418596,0,1,2017-03-19 10:13:00,1
233,5742d699f839a10003a407d2,3.0,3.0,3.0,3.0,2.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,1.3669818741994644,0.7882737174762975,3.0369589952669456,1,1,2017-03-18 00:00:00,1
256,57d956302a040a00036a8905,3.0,3.0,3.0,3.0,43.0,2.0,3.75,1.0,6.0,0.5,0.0,2.0,131.0,113.5,4.0,2.0,1.0,1.0,4.072479206335252,14.394047729094414,11.077782568120107,4.681953030915133,0,1,2017-02-15 00:00:00,1
258,57d956302a040a00036a8905,3.0,3.0,3.0,3.0,7.0,4.0,20.33333333333333,12.0,25.0,0.0,0.0,0.0,18.0,17.0,3.0,2.0,1.0,1.0,2.284105863760061,5.466354898733226,3.1070270291444952,1.4339280585840293,0,1,2016-10-25 07:23:33,1
259,57d956302a040a00036a8905,3.1020408163265305,3.0,1.0,4.0,49.0,3.0,11.571428571428571,0.0,23.0,0.6785714285714286,0.0,6.0,74.0,54.5,28.0,2.0,1.0,1.0,4.215834598416943,11.074711773051524,7.951968501390284,0.7049218821365549,0,1,2016-12-20 00:00:00,1
260,57d956302a040a00036a8905,2.2857142857142856,2.0,1.0,3.0,56.0,1.0,6.333333333333332,2.0,10.0,1.3333333333333333,0.0,3.0,129.0,128.0,3.0,0.0,1.0,1.0,4.3638033689794105,14.638670233576287,11.282088847988657,5.460107231192964,0,1,2017-03-19 00:00:00,1
5,57d956302a040a00036a8905,3.4,4.0,2.0,4.0,5.0,1.0,20.0,12.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0138510590549012,7.7128546292952125,5.27119424096898,0.0,1,1,2016-11-23 00:00:00,1
6,57d956302a040a00036a8905,2.782608695652174,4.0,1.0,4.0,46.0,6.0,10.090909090909092,2.0,28.0,0.4090909090909091,0.0,2.0,125.0,93.0,22.0,2.0,1.0,1.0,4.146319701809421,14.14365196589561,10.98858270141007,3.1026217112659653,1,1,2017-02-07 00:00:00,1
262,57d956302a040a00036a8905,1.0,1.0,1.0,1.0,8.0,1.0,3.625,0.0,12.0,1.375,0.0,3.0,10.0,6.5,8.0,0.0,0.0,1.0,2.3981175076147205,3.702418391388503,2.6811851955322066,0.0,0,1,2016-11-17 17:35:59,1
263,57d956302a040a00036a8905,3.3015873015873014,4.0,1.0,4.0,63.0,9.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,4.495450125133908,15.158132323061421,12.025201874751954,3.0369589952669456,1,1,2017-03-03 00:00:00,1
264,57d956302a040a00036a8905,2.7058823529411766,3.0,1.0,3.0,68.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,4.581354385530364,14.541491737672414,11.784859174653926,3.0369589952669456,0,1,2017-03-18 00:00:00,1
9,57d956302a040a00036a8905,3.0,3.0,1.0,4.0,7.0,14.0,9.5,8.0,11.0,5.0,0.0,10.0,56.0,34.5,2.0,0.0,0.0,1.0,2.284105863760061,9.705530227160585,8.311772755673495,2.731200154865026,0,1,2016-11-29 09:16:38,1
266,57d956302a040a00036a8905,3.1875,4.0,1.0,4.0,16.0,2.0,9.333333333333334,1.0,14.0,2.0,0.0,6.0,51.0,33.0,3.0,0.0,0.0,1.0,3.0419569552312287,9.190460879150718,7.419657546003811,3.1026217112659653,0,1,2016-12-07 17:19:30,1
10,57d956302a040a00036a8905,3.0,3.0,3.0,3.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,10.0,1.0,2.0,0.0,1.0,2.157149452397917,4.371316994413182,3.363259463544699,2.4359864343741005,1,1,2016-11-15 00:00:00,1
11,57d956302a040a00036a8905,2.0,1.0,1.0,4.0,12.0,8.0,7.0,0.0,18.0,1.2,0.0,3.0,29.0,26.0,5.0,1.0,1.0,1.0,2.7650514420781525,7.136734065411699,6.047813376291378,2.8938072007071285,1,1,2016-12-10 00:00:00,1
